id,full_name,team_id,team_abbreviation,age,gp,min,pts,reb,ast,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,headline_stats
1629312,Haywood Highsmith,1610612748,MIA,27.0,66,1365.835,405,210,70,1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-5,220,4,24,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,haywood_highsmith,2018,2024,Y,Y,Y,2018,,,N,"{'PLAYER_ID': 1629312, 'PLAYER_NAME': 'Haywood Highsmith', 'TimeFrame': '2024-25', 'PTS': 6.4, 'AST': 1.4, 'REB': 3.1, 'PIE': 0.057}"
1630929,Henri Drell,1610612741,CHI,24.0,4,29.916666666666668,11,4,4,1630929,Henri,Drell,Henri Drell,"Drell, Henri",H. Drell,henri-drell,2000-04-25T00:00:00,Victoria Libertas,Estonia,Victoria Libertas/Estonia,6-9,220,2,77,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,henri_drell,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630929, 'PLAYER_NAME': 'Henri Drell', 'TimeFrame': 'career', 'PTS': 2.8, 'AST': 1.0, 'REB': 1.0, 'ALL_STAR_APPEARANCES': 0}"
1630529,Herbert Jones,1610612740,NOP,25.0,76,2321.4283333333333,837,272,199,1630529,Herbert,Jones,Herbert Jones,"Jones, Herbert",H. Jones,herbert-jones,1998-10-06T00:00:00,Alabama,USA,Alabama/USA,6-7,206,3,2,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,herbert_jones,2021,2024,N,Y,Y,2021,2,35,N,"{'PLAYER_ID': 1630529, 'PLAYER_NAME': 'Herbert Jones', 'TimeFrame': '2024-25', 'PTS': 10.3, 'AST': 3.3, 'REB': 3.9, 'PIE': 0.062}"
1641816,Hunter Tyson,1610612743,DEN,24.0,18,47.97666666666667,20,9,2,1641816,Hunter,Tyson,Hunter Tyson,"Tyson, Hunter",H. Tyson,hunter-tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215,1,5,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,hunter_tyson,2023,2024,Y,Y,Y,2023,2,37,N,"{'PLAYER_ID': 1641816, 'PLAYER_NAME': 'Hunter Tyson', 'TimeFrame': '2024-25', 'PTS': 2.2, 'AST': 0.3, 'REB': 1.4, 'PIE': 0.05}"
1630641,Ibou Badji,1610612757,POR,21.0,22,225.81833333333333,34,51,13,1630641,Ibou,Badji,Ibou Badji,"Badji, Ibou",I. Badji,ibou-badji,2002-10-13T00:00:00,FC Barcelona,Senegal,FC Barcelona/Senegal,7-0,240,2,41,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,ibou_badji,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630641, 'PLAYER_NAME': 'Ibou Badji', 'TimeFrame': 'career', 'PTS': 1.5, 'AST': 0.6, 'REB': 2.3, 'ALL_STAR_APPEARANCES': 0}"
1630193,Immanuel Quickley,1610612761,TOR,25.0,68,1985.3366666666666,1156,259,331,1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,4,5,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020,2024,N,Y,Y,2020,1,25,N,"{'PLAYER_ID': 1630193, 'PLAYER_NAME': 'Immanuel Quickley', 'TimeFrame': '2024-25', 'PTS': 17.3, 'AST': 5.5, 'REB': 3.5, 'PIE': 0.127}"
1630171,Isaac Okoro,1610612739,CLE,23.0,69,1887.0566666666666,647,206,132,1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225,4,35,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020,2024,N,Y,Y,2020,1,5,N,"{'PLAYER_ID': 1630171, 'PLAYER_NAME': 'Isaac Okoro', 'TimeFrame': '2024-25', 'PTS': 5.6, 'AST': 1.3, 'REB': 2.3, 'PIE': 0.05}"
1628392,Isaiah Hartenstein,1610612752,NYK,26.0,75,1896.3483333333334,582,626,188,1628392,Isaiah,Hartenstein,Isaiah Hartenstein,"Hartenstein, Isaiah",I. Hartenstein,isaiah-hartenstein,1998-05-05T00:00:00,Zalgiris,Germany,Zalgiris/Germany,7-0,250,6,55,Center-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,isaiah_hartenstein,2018,2024,Y,Y,Y,2017,2,43,N,"{'PLAYER_ID': 1628392, 'PLAYER_NAME': 'Isaiah Hartenstein', 'TimeFrame': '2024-25', 'PTS': 11.1, 'AST': 3.9, 'REB': 11.1, 'PIE': 0.137}"
1630543,Isaiah Jackson,1610612754,IND,22.0,60,770.905,383,238,50,1630543,Isaiah,Jackson,Isaiah Jackson,"Jackson, Isaiah",I. Jackson,isaiah-jackson,2002-01-10T00:00:00,Kentucky,USA,Kentucky/USA,6-9,205,3,22,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,isaiah_jackson,2021,2024,Y,Y,Y,2021,1,22,N,"{'PLAYER_ID': 1630543, 'PLAYER_NAME': 'Isaiah Jackson', 'TimeFrame': '2024-25', 'PTS': 7.0, 'AST': 1.0, 'REB': 5.6, 'PIE': 0.095}"
1630198,Isaiah Joe,1610612760,OKC,24.0,78,1444.8666666666666,636,180,99,1630198,Isaiah,Joe,Isaiah Joe,"Joe, Isaiah",I. Joe,isaiah-joe,1999-07-02T00:00:00,Arkansas,USA,Arkansas/USA,6-3,165,4,11,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,isaiah_joe,2020,2024,Y,Y,Y,2020,2,49,N,"{'PLAYER_ID': 1630198, 'PLAYER_NAME': 'Isaiah Joe', 'TimeFrame': '2024-25', 'PTS': 9.4, 'AST': 1.5, 'REB': 2.5, 'PIE': 0.082}"
1630587,Isaiah Livers,1610612765,DET,25.0,23,469.39666666666665,114,48,25,1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232,3,,Forward,Inactive,N,0,,,,,isaiah_livers,2021,2023,Y,Y,Y,2021,2,42,N,"{'PLAYER_ID': 1630587, 'PLAYER_NAME': 'Isaiah Livers', 'TimeFrame': 'career', 'PTS': 6.2, 'AST': 0.9, 'REB': 2.6, 'ALL_STAR_APPEARANCES': 0}"
1630600,Isaiah Mobley,1610612739,CLE,24.0,10,71.92166666666667,23,10,6,1630600,Isaiah,Mobley,Isaiah Mobley,"Mobley, Isaiah",I. Mobley,isaiah-mobley,1999-09-24T00:00:00,Southern California,USA,Southern California/USA,6-8,238,3,15,Forward,Inactive,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaiah_mobley,2022,2023,Y,Y,Y,2022,2,49,N,"{'PLAYER_ID': 1630600, 'PLAYER_NAME': 'Isaiah Mobley', 'TimeFrame': 'career', 'PTS': 2.5, 'AST': 0.4, 'REB': 1.4, 'ALL_STAR_APPEARANCES': 0}"
1630191,Isaiah Stewart,1610612765,DET,23.0,46,1422.8166666666666,503,305,73,1630191,Isaiah,Stewart,Isaiah Stewart,"Stewart, Isaiah",I. Stewart,isaiah-stewart,2001-05-22T00:00:00,Washington,USA,Washington/USA,6-8,250,4,28,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,2020,2024,N,Y,Y,2020,1,16,N,"{'PLAYER_ID': 1630191, 'PLAYER_NAME': 'Isaiah Stewart', 'TimeFrame': '2024-25', 'PTS': 5.9, 'AST': 1.7, 'REB': 5.6, 'PIE': 0.095}"
202738,Isaiah Thomas,1610612756,PHX,35.0,6,19.383333333333333,8,0,3,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,13,4,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,isaiah_thomas,2011,2023,Y,Y,Y,2011,2,60,N,"{'PLAYER_ID': 202738, 'PLAYER_NAME': 'Isaiah Thomas', 'TimeFrame': 'career', 'PTS': 17.5, 'AST': 4.8, 'REB': 2.4, 'ALL_STAR_APPEARANCES': 2}"
1631209,Isaiah Wong,1610612754,IND,23.0,1,4.283333333333333,2,0,0,1631209,Isaiah,Wong,Isaiah Wong,"Wong, Isaiah",I. Wong,isaiah-wong,2001-01-28T00:00:00,Miami,USA,Miami/USA,6-3,185,1,,Guard,Inactive,Y,0,,,,,isaiah_wong,2023,2024,Y,Y,Y,2023,2,55,N,"{'PLAYER_ID': 1631209, 'PLAYER_NAME': 'Isaiah Wong', 'TimeFrame': '2024-25', 'PTS': 6.0, 'AST': 1.4, 'REB': 1.6, 'PIE': 0.077}"
202397,Ish Smith,1610612766,CHA,35.0,43,740.8466666666667,139,76,145,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,14,,Guard,Inactive,N,0,,,,,ish_smith,2010,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 202397, 'PLAYER_NAME': 'Ish Smith', 'TimeFrame': 'career', 'PTS': 7.1, 'AST': 3.8, 'REB': 2.4, 'ALL_STAR_APPEARANCES': 0}"
1630688,Ish Wainright,1610612756,PHX,29.0,11,62.39,23,14,1,1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250,4,12,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,ish_wainright,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630688, 'PLAYER_NAME': 'Ish Wainright', 'TimeFrame': 'career', 'PTS': 3.3, 'AST': 0.6, 'REB': 1.8, 'ALL_STAR_APPEARANCES': 0}"
1627826,Ivica Zubac,1610612746,LAC,27.0,68,1794.4483333333333,794,626,93,1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,8,40,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2024,Y,Y,Y,2016,2,32,N,"{'PLAYER_ID': 1627826, 'PLAYER_NAME': 'Ivica Zubac', 'TimeFrame': '2024-25', 'PTS': 16.2, 'AST': 2.6, 'REB': 12.5, 'PIE': 0.153}"
1631167,Izaiah Brockington,1610612740,NOP,24.0,1,3.3833333333333333,4,2,0,1631167,Izaiah,Brockington,Izaiah Brockington,"Brockington, Izaiah",I. Brockington,izaiah-brockington,1999-07-12T00:00:00,Iowa State,USA,Iowa State/USA,6-4,196,2,,Guard,Inactive,N,0,,,,,izaiah_brockington,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631167, 'PLAYER_NAME': 'Izaiah Brockington', 'TimeFrame': 'career', 'PTS': 4.0, 'AST': 0.0, 'REB': 2.0, 'ALL_STAR_APPEARANCES': 0}"
1631120,JD Davison,1610612738,BOS,21.0,8,39.01,16,10,10,1631120,JD,Davison,JD Davison,"Davison, JD",J. Davison,jd-davison,2002-10-03T00:00:00,Alabama,USA,Alabama/USA,6-1,195,2,20,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jd_davison,2022,2024,Y,Y,Y,2022,2,53,N,"{'PLAYER_ID': 1631120, 'PLAYER_NAME': 'JD Davison', 'TimeFrame': '2024-25', 'PTS': 1.3, 'AST': 0.3, 'REB': 0.3, 'PIE': 0.054}"
1630550,JT Thor,1610612766,CHA,21.0,63,780.6266666666667,199,146,29,1630550,JT,Thor,JT Thor,"Thor, JT",J. Thor,jt-thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,6-9,203,3,21,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jt_thor,2021,2024,Y,Y,Y,2021,2,37,N,"{'PLAYER_ID': 1630550, 'PLAYER_NAME': 'JT Thor', 'TimeFrame': '2024-25', 'PTS': 3.1, 'AST': 0.1, 'REB': 1.1, 'PIE': 0.136}"
1629630,Ja Morant,1610612763,MEM,24.0,9,317.925,226,50,73,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,5,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2024,N,Y,Y,2019,1,2,N,"{'PLAYER_ID': 1629630, 'PLAYER_NAME': 'Ja Morant', 'TimeFrame': '2024-25', 'PTS': 22.3, 'AST': 7.4, 'REB': 4.1, 'PIE': 0.141}"
201580,JaVale McGee,1610612758,SAC,36.0,46,339.3616666666667,185,126,17,201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,javale-mcgee,1988-01-19T00:00:00,Nevada,USA,Nevada/USA,7-0,270,17,00,Center-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,javale_mcgee,2008,2023,N,Y,Y,2008,1,18,N,"{'PLAYER_ID': 201580, 'PLAYER_NAME': 'JaVale McGee', 'TimeFrame': 'career', 'PTS': 7.6, 'AST': 0.4, 'REB': 5.0, 'ALL_STAR_APPEARANCES': 0}"
1631095,Jabari Smith Jr.,1610612745,HOU,21.0,76,2423.845,1044,616,121,1631095,Jabari,Smith Jr.,Jabari Smith Jr.,"Smith Jr., Jabari",J. Smith Jr.,jabari-smith-jr,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-10,220,2,10,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,2022,2024,N,Y,Y,2022,1,3,N,"{'PLAYER_ID': 1631095, 'PLAYER_NAME': 'Jabari Smith Jr.', 'TimeFrame': '2024-25', 'PTS': 11.8, 'AST': 1.0, 'REB': 6.7, 'PIE': 0.084}"
1631133,Jabari Walker,1610612757,POR,21.0,72,1700.5733333333333,638,508,71,1631133,Jabari,Walker,Jabari Walker,"Walker, Jabari",J. Walker,jabari-walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,237,2,34,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022,2024,Y,Y,Y,2022,2,57,N,"{'PLAYER_ID': 1631133, 'PLAYER_NAME': 'Jabari Walker', 'TimeFrame': '2024-25', 'PTS': 4.7, 'AST': 0.6, 'REB': 3.5, 'PIE': 0.106}"
1631298,Jack White,1610612763,MEM,26.0,4,63.64833333333333,6,12,1,1631298,Jack,White,Jack White,"White, Jack",J. White,jack-white,1997-08-05T00:00:00,Duke,Australia,Duke/Australia,6-6,225,2,,Forward,Inactive,N,0,,,,,jack_white,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631298, 'PLAYER_NAME': 'Jack White', 'TimeFrame': 'career', 'PTS': 1.3, 'AST': 0.2, 'REB': 1.4, 'ALL_STAR_APPEARANCES': 0}"
1631367,Jacob Gilyard,1610612751,BKN,25.0,41,698.405,173,46,137,1631367,Jacob,Gilyard,Jacob Gilyard,"Gilyard, Jacob",J. Gilyard,jacob-gilyard,1998-07-14T00:00:00,Richmond,USA,Richmond/USA,5-8,160,3,14,Guard,Inactive,Y,1610612751,Nets,BKN,nets,Brooklyn,jacob_gilyard,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631367, 'PLAYER_NAME': 'Jacob Gilyard', 'TimeFrame': 'career', 'PTS': 4.2, 'AST': 3.4, 'REB': 1.2, 'ALL_STAR_APPEARANCES': 0}"
1631210,Jacob Toppin,1610612752,NYK,24.0,9,38.151666666666664,13,7,3,1631210,Jacob,Toppin,Jacob Toppin,"Toppin, Jacob",J. Toppin,jacob-toppin,2000-05-08T00:00:00,Kentucky,USA,Kentucky/USA,6-8,200,1,00,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jacob_toppin,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631210, 'PLAYER_NAME': 'Jacob Toppin', 'TimeFrame': '2024-25', 'PTS': 0.4, 'AST': 0.3, 'REB': 0.7, 'PIE': 0.067}"
1630702,Jaden Hardy,1610612742,DAL,21.0,73,989.2133333333334,530,131,109,1630702,Jaden,Hardy,Jaden Hardy,"Hardy, Jaden",J. Hardy,jaden-hardy,2002-07-05T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,198,2,1,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,jaden_hardy,2021,2024,Y,Y,Y,2022,2,37,N,"{'PLAYER_ID': 1630702, 'PLAYER_NAME': 'Jaden Hardy', 'TimeFrame': '2024-25', 'PTS': 8.0, 'AST': 1.4, 'REB': 1.5, 'PIE': 0.065}"
1631093,Jaden Ivey,1610612765,DET,22.0,77,2217.4766666666665,1185,264,296,1631093,Jaden,Ivey,Jaden Ivey,"Ivey, Jaden",J. Ivey,jaden-ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,6-4,195,2,23,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jaden_ivey,2022,2024,N,Y,Y,2022,1,5,N,"{'PLAYER_ID': 1631093, 'PLAYER_NAME': 'Jaden Ivey', 'TimeFrame': '2024-25', 'PTS': 17.6, 'AST': 4.0, 'REB': 4.1, 'PIE': 0.099}"
1630183,Jaden McDaniels,1610612750,MIN,23.0,72,2105.4533333333334,757,224,101,1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,4,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020,2024,N,Y,Y,2020,1,28,N,"{'PLAYER_ID': 1630183, 'PLAYER_NAME': 'Jaden McDaniels', 'TimeFrame': '2024-25', 'PTS': 12.7, 'AST': 2.0, 'REB': 6.0, 'PIE': 0.091}"
1630531,Jaden Springer,1610612738,BOS,21.0,49,506.995,163,78,44,1630531,Jaden,Springer,Jaden Springer,"Springer, Jaden",J. Springer,jaden-springer,2002-09-25T00:00:00,Tennessee,USA,Tennessee/USA,6-4,202,3,11,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jaden_springer,2021,2024,Y,Y,Y,2021,1,28,N,"{'PLAYER_ID': 1630531, 'PLAYER_NAME': 'Jaden Springer', 'TimeFrame': '2024-25', 'PTS': 2.2, 'AST': 0.7, 'REB': 1.0, 'PIE': 0.074}"
203109,Jae Crowder,1610612749,MIL,33.0,50,1155.6983333333333,312,161,66,203109,Jae,Crowder,Jae Crowder,"Crowder, Jae",J. Crowder,jae-crowder,1990-07-06T00:00:00,Marquette,USA,Marquette/USA,6-6,235,12,99,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jae_crowder,2012,2024,Y,Y,Y,2012,2,34,N,"{'PLAYER_ID': 203109, 'PLAYER_NAME': 'Jae Crowder', 'TimeFrame': '2024-25', 'PTS': 2.9, 'AST': 0.6, 'REB': 2.4, 'PIE': 0.042}"
1630256,Jae'Sean Tate,1610612745,HOU,28.0,65,1031.4566666666667,265,197,64,1630256,Jae'Sean,Tate,Jae'Sean Tate,"Tate, Jae'Sean",J. Tate,jaesean-tate,1995-10-28T00:00:00,Ohio State,USA,Ohio State/USA,6-4,230,4,8,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jaesean_tate,2020,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630256, 'PLAYER_NAME': ""Jae'Sean Tate"", 'TimeFrame': '2024-25', 'PTS': 3.5, 'AST': 0.8, 'REB': 2.2, 'PIE': 0.069}"
1630186,Jahmi'us Ramsey,1610612761,TOR,23.0,7,121.085,47,22,8,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,"Ramsey, Jahmi'us",J. Ramsey,jahmius-ramsey,2001-06-09T00:00:00,Texas Tech,USA,Texas Tech/USA,6-3,190,4,,Guard,Inactive,Y,0,,,,,jahmius_ramsey,2020,2023,Y,Y,Y,2020,2,43,N,"{'PLAYER_ID': 1630186, 'PLAYER_NAME': ""Jahmi'us Ramsey"", 'TimeFrame': 'career', 'PTS': 3.8, 'AST': 0.5, 'REB': 1.2, 'ALL_STAR_APPEARANCES': 0}"
1631170,Jaime Jaquez Jr.,1610612748,MIA,23.0,75,2113.195,889,285,195,1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,"Jaquez Jr., Jaime",J. Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,UCLA/USA,6-6,225,1,11,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,jaime_jaquez_jr,2023,2024,N,Y,Y,2023,1,18,N,"{'PLAYER_ID': 1631170, 'PLAYER_NAME': 'Jaime Jaquez Jr.', 'TimeFrame': '2024-25', 'PTS': 8.8, 'AST': 2.5, 'REB': 4.5, 'PIE': 0.093}"
1631222,Jake LaRavia,1610612763,MEM,22.0,35,805.55,379,128,58,1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235,2,33,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jake_laravia,2022,2024,Y,Y,Y,2022,1,19,N,"{'PLAYER_ID': 1631222, 'PLAYER_NAME': 'Jake LaRavia', 'TimeFrame': '2024-25', 'PTS': 6.8, 'AST': 2.5, 'REB': 4.0, 'PIE': 0.081}"
1627751,Jakob Poeltl,1610612761,TOR,28.0,50,1319.1083333333333,555,429,127,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260,8,19,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016,2024,Y,Y,Y,2016,1,9,N,"{'PLAYER_ID': 1627751, 'PLAYER_NAME': 'Jakob Poeltl', 'TimeFrame': '2024-25', 'PTS': 14.2, 'AST': 2.8, 'REB': 9.6, 'PIE': 0.131}"
1628973,Jalen Brunson,1610612752,NYK,27.0,77,2726.3033333333333,2212,278,519,1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,1996-08-31T00:00:00,Villanova,USA,Villanova/USA,6-2,190,6,11,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,jalen_brunson,2018,2024,N,Y,Y,2018,2,33,N,"{'PLAYER_ID': 1628973, 'PLAYER_NAME': 'Jalen Brunson', 'TimeFrame': '2024-25', 'PTS': 26.3, 'AST': 7.4, 'REB': 3.0, 'PIE': 0.14}"
1630622,Jalen Crutcher,1610612740,NOP,24.0,1,2.65,0,0,0,1630622,Jalen,Crutcher,Jalen Crutcher,"Crutcher, Jalen",J. Crutcher,jalen-crutcher,1999-07-18T00:00:00,Dayton,USA,Dayton/USA,6-1,175,2,,Guard,Inactive,Y,0,,,,,jalen_crutcher,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630622, 'PLAYER_NAME': 'Jalen Crutcher', 'TimeFrame': 'career', 'PTS': 0.0, 'AST': 0.0, 'REB': 0.0, 'ALL_STAR_APPEARANCES': 0}"
1631105,Jalen Duren,1610612765,DET,20.0,61,1777.4816666666666,841,709,147,1631105,Jalen,Duren,Jalen Duren,"Duren, Jalen",J. Duren,jalen-duren,2003-11-18T00:00:00,Memphis,USA,Memphis/USA,6-10,250,2,0,Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jalen_duren,2022,2024,N,Y,Y,2022,1,13,N,"{'PLAYER_ID': 1631105, 'PLAYER_NAME': 'Jalen Duren', 'TimeFrame': '2024-25', 'PTS': 11.4, 'AST': 2.5, 'REB': 10.3, 'PIE': 0.139}"
1630224,Jalen Green,1610612745,HOU,22.0,82,2601.3816666666667,1610,423,291,1630224,Jalen,Green,Jalen Green,"Green, Jalen",J. Green,jalen-green,2002-02-09T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,186,3,4,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jalen_green,2021,2024,Y,Y,Y,2021,1,2,N,"{'PLAYER_ID': 1630224, 'PLAYER_NAME': 'Jalen Green', 'TimeFrame': '2024-25', 'PTS': 21.3, 'AST': 3.3, 'REB': 4.6, 'PIE': 0.111}"
1641720,Jalen Hood-Schifino,1610612747,LAL,21.0,21,108.98333333333333,34,13,8,1641720,Jalen,Hood-Schifino,Jalen Hood-Schifino,"Hood-Schifino, Jalen",J. Hood-Schifino,jalen-hood-schifino,2003-06-19T00:00:00,Indiana,USA,Indiana/USA,6-5,210,1,17,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,jalen_hood-schifino,2023,2024,Y,Y,Y,2023,1,17,N,"{'PLAYER_ID': 1641720, 'PLAYER_NAME': 'Jalen Hood-Schifino', 'TimeFrame': '2024-25', 'PTS': 7.0, 'AST': 1.3, 'REB': 1.5, 'PIE': 0.066}"
1630552,Jalen Johnson,1610612737,ATL,22.0,56,1888.8666666666666,896,488,203,1630552,Jalen,Johnson,Jalen Johnson,"Johnson, Jalen",J. Johnson,jalen-johnson,2001-12-18T00:00:00,Duke,USA,Duke/USA,6-8,219,3,1,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jalen_johnson,2021,2024,Y,Y,Y,2021,1,20,N,"{'PLAYER_ID': 1630552, 'PLAYER_NAME': 'Jalen Johnson', 'TimeFrame': '2024-25', 'PTS': 18.9, 'AST': 5.0, 'REB': 10.0, 'PIE': 0.135}"
1629667,Jalen McDaniels,1610612761,TOR,26.0,50,538.0066666666667,169,79,37,1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,190,5,,Forward,Inactive,Y,0,,,,,jalen_mcdaniels,2019,2024,Y,Y,Y,2019,2,52,N,"{'PLAYER_ID': 1629667, 'PLAYER_NAME': 'Jalen McDaniels', 'TimeFrame': '2024-25', 'PTS': 0.0, 'AST': 0.3, 'REB': 0.0, 'PIE': 0.114}"
